product_id,price,order_date,change
4ac10f1d218b9ac42d93b3176b268816,4.75,2021-01-10T11:39:37.000+03:00,rise
4ac10f1d218b9ac42d93b3176b268816,3.99,2021-01-13T11:02:24.000+03:00,fall
4b0b356d85db77f3f0ab32fd650ad0d6,6.99,2021-01-09T19:16:48.000+03:00,rise
4b0b356d85db77f3f0ab32fd650ad0d6,6.85,2021-01-11T18:19:26.000+03:00,fall
4b0e5c30800660b255e5799ebd3aef51,69.99,2021-01-19T11:41:30.000+03:00,rise
4b10990c99164206f9f6f7fa28825956,79.9,2021-01-20T20:14:56.000+03:00,rise
4b38bfe4a344ecb3929e9b2804bf6deb,138.7,2021-01-05T00:57:41.000+03:00,fall
4b38bfe4a344ecb3929e9b2804bf6deb,138.0,2021-01-09T23:54:23.000+03:00,fall
4b38bfe4a344ecb3929e9b2804bf6deb,141.45,2021-01-19T00:23:25.000+03:00,rise
4b38bfe4a344ecb3929e9b2804bf6deb,140.9,2021-01-24T20:57:22.000+03:00,fall
4b4521ddb6c25a4636ef8c33e9cb05b8,89.99,2021-01-16T22:45:17.000+03:00,rise
4b488e606e7b71b3ea9f8f8fd1e299cf,74.0,2021-01-10T19:14:34.000+03:00,fall
4b6788ab00fb04cb554b9efdd087f1f0,2435.0,2021-01-11T22:33:23.000+03:00,fall
4b7b1bf7a6bbb8d947fba31874a93cb5,0.99,2021-01-22T19:14:05.000+03:00,fall
4b827b8353eed806500f0e11af7c9ed6,1.95,2021-01-21T11:24:41.000+03:00,fall
4b9b4fadcd5c966d648d21a5cf870fc3,3.45,2021-01-14T21:42:08.000+03:00,fall
4b9b4fadcd5c966d648d21a5cf870fc3,3.95,2021-01-17T18:47:05.000+03:00,rise
4b9b4fadcd5c966d648d21a5cf870fc3,3.99,2021-01-19T16:52:43.000+03:00,rise
4b9b4fadcd5c966d648d21a5cf870fc3,3.95,2021-01-23T16:06:52.000+03:00,fall
4b9f01123ec23b036b47bf0a1497cd38,97.9,2021-01-11T00:12:51.000+03:00,rise
4b9f01123ec23b036b47bf0a1497cd38,102.9,2021-01-15T17:17:12.000+03:00,rise
4ba73e955e1bbeb5f1ba03cdc93068c4,14.8,2021-01-16T00:42:38.000+03:00,fall
4be1f8cf3041d0fa7e08eb3d6127384e,183.0,2021-01-20T22:17:24.000+03:00,rise
4be6196818e138e077eb887768ae172f,95.9,2021-01-15T02:13:31.000+03:00,fall
4be93410c0a2f2dc493e156c85dc9db5,48.93,2021-01-25T23:33:04.000+03:00,rise
4beb1264dec8e913a6069907fae7200,65.9,2021-01-24T22:16:33.000+03:00,fall
4bffcded0427047d57f98816f24deeb0,22.99,2021-01-10T11:57:10.000+03:00,fall
4bffcded0427047d57f98816f24deeb0,24.0,2021-01-15T00:23:45.000+03:00,rise
4bffcded0427047d57f98816f24deeb0,28.99,2021-01-16T14:37:37.000+03:00,rise
4c28867b01fed9a52acc6f9d726223b1,59.8,2021-01-21T12:20:23.000+03:00,fall
4c5eedb208080bde51d6c3f8229988aa,58.75,2021-01-24T12:43:57.000+03:00,rise
4c636aef526d601418e598e7b9a77441,18.9,2021-01-12T19:45:25.000+03:00,fall
4c636aef526d601418e598e7b9a77441,21.9,2021-01-25T21:26:13.000+03:00,rise
4ccf75e07914ceb000101f6446fa4246,58.03,2021-01-21T10:05:09.000+03:00,rise
4cdf09830ee13010b12952dc128ecedc,74.99,2021-01-15T21:18:30.000+03:00,rise
4cdf09830ee13010b12952dc128ecedc,73.99,2021-01-21T10:44:16.000+03:00,fall
4cdf09830ee13010b12952dc128ecedc,59.99,2021-01-24T22:21:27.000+03:00,fall
4d068a8e412498a15db24035e5fc1831,23.95,2021-01-13T17:24:01.000+03:00,fall
4d0ca4311adf471081ce7322b158e4e0,53.98,2021-01-17T14:09:53.000+03:00,fall
4d1843a3f43a1ccc8a71b618b66c24d2,79.99,2021-01-07T20:45:00.000+03:00,rise
4d2bcedac5fd680b0c1ee375f35e4a63,29.89,2021-01-16T14:01:09.000+03:00,fall
4d6d10b0a6b2f8acfe92957479ff61d1,24.8,2021-01-12T21:01:00.000+03:00,rise
4d707d2c21f5a34eb85d8496ecc0f85e,18.99,2021-01-22T01:51:09.000+03:00,rise
4d8c0853820b3d25cf18933d29f9550a,7.95,2021-01-09T14:37:25.000+03:00,fall
4da979b4d73e0291d85551289394716c,56.25,2021-01-16T11:25:31.000+03:00,fall
4da979b4d73e0291d85551289394716c,58.0,2021-01-16T19:14:17.000+03:00,rise
4db7d8b4316643683163be2eca8c6dcc,108.99,2021-01-24T12:39:05.000+03:00,rise
4dc4175f987a23c4b55b69d2024f449c,32.95,2021-01-14T10:39:44.000+03:00,rise
4defaa1f08a9e9cc582d92368b0ace,8.99,2021-01-23T16:59:14.000+03:00,rise
4e2ba4171826dba303c53db7243c5298,84.99,2021-01-06T13:29:30.000+03:00,rise
4e428d156d26cff6bf8b418db8b4af74,22.5,2021-01-25T19:35:31.000+03:00,rise
4e49f96de21fad5615d76cd6022d7ed8,59.95,2021-01-21T22:42:17.000+03:00,fall
4e541a6507624437b5787f06b6edd2d6,41.99,2021-01-25T23:57:41.000+03:00,fall
4e5577926b4e444d7e2f93de771f4be5,12.49,2021-01-06T20:27:53.000+03:00,fall
4e60e1ac1b0bf9594787488688ded67b,119.99,2021-01-19T13:47:00.000+03:00,rise
4e8aae7de7977e420e60e5798496ffd2,7549.0,2021-01-21T16:12:26.000+03:00,rise
4e969edac149fe5ba573c2ac38efb6f,47.0,2021-01-21T20:51:04.000+03:00,fall
4ec804c3d121776a182ab71f7bd231b4,22.9,2021-01-24T21:50:43.000+03:00,fall
4ed524283309090fb99117186e95c576,21.4,2021-01-24T16:53:16.000+03:00,fall
4ed544e9f6306c80d7c8f6e40ed08a3d,21.75,2021-01-10T19:46:47.000+03:00,fall
4ed544e9f6306c80d7c8f6e40ed08a3d,23.95,2021-01-17T20:29:28.000+03:00,rise
4ed72c3ccfd45028346f38ad858b73b7,39.9,2021-01-22T09:28:34.000+03:00,rise
4f1b45a12898ed45fb7a1786b08c0dc8,57.98,2021-01-24T19:46:45.000+03:00,fall
4f4fccc6235bb4092f8aff578bb1ea96,75.0,2021-01-12T03:04:53.000+03:00,fall
4f4fccc6235bb4092f8aff578bb1ea96,85.0,2021-01-15T15:15:38.000+03:00,rise
4fabe12b4e9e1fc3f78074885a3d66b0,369.9,2021-01-14T12:34:10.000+03:00,fall
4fbb6fccfcb40bf7edd645a69343b1cb,26.5,2021-01-05T00:03:30.000+03:00,rise
4fbb6fccfcb40bf7edd645a69343b1cb,20.0,2021-01-13T01:43:54.000+03:00,fall
4fbb6fccfcb40bf7edd645a69343b1cb,21.8,2021-01-15T14:46:20.000+03:00,rise
4fce3da5f54545a799cd81790dd82500,54.95,2021-01-11T23:54:11.000+03:00,fall
4ff687034b143ffd27ebbe4081e5fb58,51.2,2021-01-21T20:24:45.000+03:00,rise
50272e0ab6b876ac89f98e7db728ad2c,5.25,2021-01-11T19:44:56.000+03:00,fall
50272e0ab6b876ac89f98e7db728ad2c,5.29,2021-01-22T17:28:51.000+03:00,rise
5030a0b17e23c0a7a1ba44589a63e798,27.0,2021-01-23T22:14:00.000+03:00,rise
504b3cce036608b32eebf869d904fc34,6.7,2021-01-17T22:03:04.000+03:00,rise
504c7e3ed2691e02d8ba99df5a67b33a,22.9,2021-01-15T11:02:41.000+03:00,rise
5061a55b369c4e765ca20fdd8cab30d5,244.42,2021-01-25T22:30:51.000+03:00,rise
50be1128ae70ea070cd428ce712716,20.9,2021-01-25T19:46:21.000+03:00,rise
50d1bf5e28f1c66bb0c82fc464014728,62.9,2021-01-17T11:51:37.000+03:00,rise
50e6675f86b721e97a5b8e85f718384c,110.9,2021-01-14T13:19:21.000+03:00,fall
5134f52ac150e62bf6eae62ee684df57,2.15,2021-01-14T18:51:21.000+03:00,rise
5134f52ac150e62bf6eae62ee684df57,1.99,2021-01-15T20:50:59.000+03:00,fall
513eb63c562ba21545593f7a565cf666,20.99,2021-01-09T01:22:32.000+03:00,rise
513eb63c562ba21545593f7a565cf666,22.99,2021-01-12T00:27:09.000+03:00,rise
513eb63c562ba21545593f7a565cf666,20.99,2021-01-16T23:42:37.000+03:00,fall
519bb8765f62f4a42f2f2a40f885cfd8,44.98,2021-01-15T12:28:56.000+03:00,fall
51d710a7b344a6fcc320f06b22ea7129,29.9,2021-01-25T09:58:59.000+03:00,rise
51fbb383cfec3d5e6e6fb7efea554224,118.53,2021-01-14T15:05:55.000+03:00,rise
524abc7a83a72b93db2ab7d33794e074,166.65,2021-01-14T18:39:00.000+03:00,rise
5284ce88a9994a3b08ee4a2e13c49194,12.9,2021-01-04T23:36:58.000+03:00,rise
5284ce88a9994a3b08ee4a2e13c49194,12.3,2021-01-06T10:34:42.000+03:00,fall
5284ce88a9994a3b08ee4a2e13c49194,12.25,2021-01-07T13:20:53.000+03:00,fall
5289d7765a4550c139900fcafd882c45,118.9,2021-01-12T13:31:07.000+03:00,fall
52dcebce3c5adcee72c66ffde923ac83,349.99,2021-01-08T14:10:24.000+03:00,fall
532846e9904f49451c0797521a1e0e2f,29.99,2021-01-21T21:35:47.000+03:00,fall
532846e9904f49451c0797521a1e0e2f,36.5,2021-01-23T00:20:56.000+03:00,rise
532846e9904f49451c0797521a1e0e2f,35.0,2021-01-24T21:38:18.000+03:00,fall
534c0f34b391183f0c5ed4790ba7cc9b,7.4,2021-01-15T23:01:00.000+03:00,fall
534c0f34b391183f0c5ed4790ba7cc9b,11.5,2021-01-17T15:11:53.000+03:00,rise
534c0f34b391183f0c5ed4790ba7cc9b,12.1,2021-01-26T00:50:57.000+03:00,rise
5367ebbb841b443ad2ebb7487024e0fc,182.24,2021-01-14T20:34:21.000+03:00,rise
538836785c00281a39e6a3ed01cab306,52.99,2021-01-25T12:11:46.000+03:00,fall
53a0b9bf19bdd70221c3873c838a292d,20.9,2021-01-04T21:59:10.000+03:00,fall
53a0b9bf19bdd70221c3873c838a292d,19.33,2021-01-07T20:36:08.000+03:00,fall
53a0b9bf19bdd70221c3873c838a292d,24.55,2021-01-14T12:40:29.000+03:00,rise
53cc653d0787d65780487a267a009bcb,19.33,2021-01-12T16:18:54.000+03:00,rise
53d3ddceadc2c992f6f4bd03bedd11a7,69.0,2021-01-05T09:57:38.000+03:00,rise
54455cc1cca5be5b60520c5ad94fd30,14.0,2021-01-20T00:10:55.000+03:00,rise
549486184c7f40e3c97b2f5bc6e332d7,41.85,2021-01-14T01:54:44.000+03:00,fall
54c595203404050d21e97b5c4328ccf8,703.0,2021-01-15T17:48:42.000+03:00,fall
552102bf15fb78bae9938844be9df9b2,80.99,2021-01-10T00:03:59.000+03:00,fall
552102bf15fb78bae9938844be9df9b2,89.99,2021-01-13T00:30:30.000+03:00,rise
55822a3e73887b123daa3454d37e98e2,141.29,2021-01-14T09:15:58.000+03:00,rise
5583d951b527090c32ed78c23d9e90ed,7.95,2021-01-07T10:41:23.000+03:00,rise
5583d951b527090c32ed78c23d9e90ed,5.95,2021-01-23T19:24:14.000+03:00,fall
5586d0e41b08d952a72039ad63db7165,1.75,2021-01-06T20:26:02.000+03:00,fall
5586d0e41b08d952a72039ad63db7165,1.79,2021-01-07T22:02:16.000+03:00,rise
5586d0e41b08d952a72039ad63db7165,1.75,2021-01-09T12:58:03.000+03:00,fall
5586d0e41b08d952a72039ad63db7165,1.79,2021-01-20T15:52:44.000+03:00,rise
5595a2a88044778b136b433ca95b80d2,9.07,2021-01-13T01:43:07.000+03:00,fall
55d7248f948ee10e1e4b4497af3a7f59,7.75,2021-01-15T19:02:42.000+03:00,fall
55d7248f948ee10e1e4b4497af3a7f59,7.99,2021-01-19T15:13:05.000+03:00,rise
55ee765b693e9066cacc939ac9fc9124,52.25,2021-01-11T22:52:43.000+03:00,fall
55ee765b693e9066cacc939ac9fc9124,50.0,2021-01-15T18:59:34.000+03:00,fall
55ee765b693e9066cacc939ac9fc9124,50.2,2021-01-15T21:10:04.000+03:00,rise
55ee765b693e9066cacc939ac9fc9124,50.19,2021-01-23T12:19:08.000+03:00,fall
560f02ce59ac6dd561c2509830597882,19.45,2021-01-12T20:49:00.000+03:00,fall
561235d8f27653f5ea3275e0a6a0cce7,13.0,2021-01-16T15:51:41.000+03:00,rise
56530ca9a52b71addb68d90d4153d86e,28.75,2021-01-24T17:46:27.000+03:00,fall
5657b6ea95f06491c5f832d8ae65fba3,74.0,2021-01-20T17:56:01.000+03:00,rise
5657b6ea95f06491c5f832d8ae65fba3,73.9,2021-01-26T00:40:56.000+03:00,fall
56873907b83268fe7c9e6523e8eef584,23.3,2021-01-13T21:06:01.000+03:00,rise
56c33496607ffa9885d59d56751c6d70,90.89,2021-01-12T09:33:30.000+03:00,rise
56c33496607ffa9885d59d56751c6d70,76.91,2021-01-25T16:04:19.000+03:00,fall
56d754a95a82105d20ade61095d32929,69.99,2021-01-12T20:35:09.000+03:00,rise
56ef27636f186f7b85a9dc9175fc709,29.95,2021-01-18T10:22:23.000+03:00,fall
570786686678b20c6937940a276f5be0,159.9,2021-01-24T15:30:06.000+03:00,fall
571aa190eef0de09ce2beef4ca3d9,42.5,2021-01-13T21:22:09.000+03:00,rise
571ce103eb693cf49ba1cec028d43118,58.5,2021-01-12T15:54:17.000+03:00,fall
5734ac8cdc3b2132fc9d576cb00488d1,55.0,2021-01-07T00:38:16.000+03:00,fall
574ba1488be078c9e824c9e07e63d377,317.48,2021-01-13T14:01:54.000+03:00,fall
574ba1488be078c9e824c9e07e63d377,279.9,2021-01-21T11:55:49.000+03:00,fall
5799bd9862cd085d32041b470ca85660,13.29,2021-01-23T18:19:24.000+03:00,fall
57a92bc9b7b990d96a2aff9d1f496b0d,12.63,2021-01-11T20:56:54.000+03:00,rise
57a92bc9b7b990d96a2aff9d1f496b0d,12.18,2021-01-15T11:50:13.000+03:00,fall
57aa39bd375e1d4489cea869dde2a4bd,31.99,2021-01-15T18:00:34.000+03:00,rise
57e3a9085f1cd12b8f5b48c0132f28a3,29.99,2021-01-18T02:32:07.000+03:00,fall
5822d52366fe70ff9fdd59060fab4ccd,20.52,2021-01-14T23:08:46.000+03:00,rise
5824fec0755a0990fbe91862b0a4921a,46.9,2021-01-21T00:52:21.000+03:00,fall
5836a5bedbbe63998b8c5c40bde4546c,179.9,2021-01-16T11:49:32.000+03:00,rise
58382eace64e7d6bf5dc0b1de197d095,89.95,2021-01-23T16:42:41.000+03:00,rise
587fe2f2f50bfb116ce9ff78711e0e79,127.0,2021-01-07T18:14:21.000+03:00,fall
587fe2f2f50bfb116ce9ff78711e0e79,118.0,2021-01-11T15:02:27.000+03:00,fall
587fe2f2f50bfb116ce9ff78711e0e79,137.5,2021-01-12T17:38:31.000+03:00,rise
587fe2f2f50bfb116ce9ff78711e0e79,158.0,2021-01-18T02:30:25.000+03:00,rise
589599f130bb157e01be1620ea2c5ce,69.91,2021-01-24T09:55:42.000+03:00,fall
589c0b38d9585e2fdc117316f9190c07,89.99,2021-01-12T08:54:29.000+03:00,rise
58aebe4be195e7a8fc1fcb6c05d26a7e,14.9,2021-01-22T20:12:41.000+03:00,fall
58e94bf42aa630748c032fe2fe60153e,18.75,2021-01-23T20:22:07.000+03:00,fall
58fd0ffdd2129399b524a820d4213c4a,118.0,2021-01-15T19:24:31.000+03:00,rise
58fd0ffdd2129399b524a820d4213c4a,64.1,2021-01-17T15:07:34.000+03:00,fall
5912a7341866c84594c20a1bcd16747b,21.0,2021-01-22T22:40:22.000+03:00,rise
592b4a954961674cff2cd6be8aa961b6,4.45,2021-01-04T23:19:26.000+03:00,fall
592b4a954961674cff2cd6be8aa961b6,4.29,2021-01-08T15:53:56.000+03:00,fall
592b4a954961674cff2cd6be8aa961b6,4.49,2021-01-23T16:15:17.000+03:00,rise
5942d67f73c947e788dcdcf65a5a0ce5,11.95,2021-01-16T23:00:21.000+03:00,fall
5942d67f73c947e788dcdcf65a5a0ce5,12.95,2021-01-24T20:22:27.000+03:00,rise
595500f117d8e274b906d0541afcbe4e,50.0,2021-01-17T19:06:53.000+03:00,fall
59a61fcd095b480a33f6259d2aee2aa6,260.0,2021-01-15T11:32:13.000+03:00,rise
59a61fcd095b480a33f6259d2aee2aa6,290.0,2021-01-21T02:22:15.000+03:00,rise
59aad98f5b03cde70171ed926be0a86a,24.99,2021-01-14T11:39:18.000+03:00,fall
59bf79ea0f28d7242a564b7e378daefa,93.2,2021-01-15T13:18:22.000+03:00,fall
59c7ed03cdbf8b30d7e01ce1a00059e5,109.9,2021-01-16T14:41:39.000+03:00,rise
59e7ed62938a622ea9e7514493331b66,139.99,2021-01-07T21:03:19.000+03:00,fall
59e7ed62938a622ea9e7514493331b66,149.0,2021-01-08T11:25:07.000+03:00,rise
59e7ed62938a622ea9e7514493331b66,139.9,2021-01-14T14:08:57.000+03:00,fall
59e7ed62938a622ea9e7514493331b66,159.0,2021-01-15T22:10:29.000+03:00,rise
59f250960aed4abcec29f36b57d6ba79,99.9,2021-01-25T20:00:16.000+03:00,rise
5a1f348caa6e4895cf415e60dab102ed,79.9,2021-01-19T21:10:57.000+03:00,rise
5a3f173ac9f6d2709b4e05eeb774c05c,64.99,2021-01-09T17:08:25.000+03:00,rise
5a3f173ac9f6d2709b4e05eeb774c05c,74.99,2021-01-12T20:00:26.000+03:00,rise
5a51f76a2e32daa8a553052fe505c04b,5.95,2021-01-18T14:07:22.000+03:00,fall
5a69af69a5637a5fe0968af58473ec82,15.5,2021-01-17T04:23:24.000+03:00,fall
5a6e69a4eadf09b9951afe6b6bbe2194,39.99,2021-01-07T10:32:30.000+03:00,fall
5a9b4b105fb98e10641fe95c44bc4054,31.99,2021-01-14T13:55:32.000+03:00,fall
5a9b4b105fb98e10641fe95c44bc4054,58.16,2021-01-14T22:40:23.000+03:00,rise
5aacf3d290159580394c0a29722d1064,194.8,2021-01-15T14:37:04.000+03:00,rise
5adaa00e6e303fdf4f2fee9acaa8b137,9.5,2021-01-22T19:59:04.000+03:00,fall
5b206ac43fa259e7894a4faf3da330dc,74.9,2021-01-04T11:43:10.000+03:00,fall
5b5868e758ea88b81f95656ef818330b,182.0,2021-01-24T12:50:03.000+03:00,fall
5b5b9f6b26340607b3c0715e28f5403e,16.65,2021-01-07T17:46:18.000+03:00,rise
5b62077323c3be9a387fe5cba153bc4c,109.98,2021-01-18T11:07:48.000+03:00,fall
5b6d9324c2ee6ccdfd0ad187223252e5,94.0,2021-01-21T20:59:40.000+03:00,rise
5b944a5b0472874714c6cc7c32a75db3,7.9,2021-01-20T15:46:23.000+03:00,rise
5b944a5b0472874714c6cc7c32a75db3,8.2,2021-01-21T15:14:00.000+03:00,rise
5bf029e4c624788abbc16746a3915824,2.75,2021-01-10T15:28:26.000+03:00,fall
5c36b26217880ce45e825fb8875ed516,15.99,2021-01-19T12:48:41.000+03:00,fall
5c36b26217880ce45e825fb8875ed516,14.5,2021-01-24T16:16:14.000+03:00,fall
5c41aca82f3816d2e441026055b78d58,44.99,2021-01-09T10:17:48.000+03:00,rise
5c4e1d44a4c72d8d00c56fc898adb7f8,6.45,2021-01-10T15:11:26.000+03:00,rise
5c4e1d44a4c72d8d00c56fc898adb7f8,6.25,2021-01-14T11:37:07.000+03:00,fall
5c4e1d44a4c72d8d00c56fc898adb7f8,5.95,2021-01-16T13:32:51.000+03:00,fall
5c4e1d44a4c72d8d00c56fc898adb7f8,5.5,2021-01-17T10:12:36.000+03:00,fall
5c4e1d44a4c72d8d00c56fc898adb7f8,5.95,2021-01-25T10:13:55.000+03:00,rise
5c5fc943db6e3814404cb75519ee8c9a,71.5,2021-01-22T20:39:40.000+03:00,fall
5c71e161cb704bc7525f58bd8b4a4442,29.0,2021-01-18T21:42:40.000+03:00,fall
5c77939388f9fdd94e14d771ae1eba7d,15.0,2021-01-19T00:26:39.000+03:00,rise
5c77939388f9fdd94e14d771ae1eba7d,13.9,2021-01-24T22:28:01.000+03:00,fall
5c7c545e4e917a778cdc511f035e5470,64.98,2021-01-25T07:20:46.000+03:00,rise
5c7c545e4e917a778cdc511f035e5470,59.99,2021-01-25T20:21:54.000+03:00,fall
5c8c77ec30dbba57285c07cb6bc402fa,10.9,2021-01-16T12:26:23.000+03:00,rise
5c8d5894d1970e9aafb14e009cd8b97a,10.49,2021-01-25T15:38:47.000+03:00,fall
5c956cb6ce6d665a837ebc4f844e6ae0,35.63,2021-01-13T17:56:35.000+03:00,fall
5cfd9116ca5e1eeb26ceff4a782172a1,23.65,2021-01-24T20:54:30.000+03:00,fall
5d1a23d7ef474abdb081250eea234c41,631.9,2021-01-21T00:10:49.000+03:00,fall
5d3d981c180042643156a723fac9d4d8,56.99,2021-01-14T16:29:59.000+03:00,rise
5d43e41d4eb36da5c818e31982c4a6fb,89.9,2021-01-23T21:45:31.000+03:00,fall
5d44e4685a6377fbaa2414b58ce1e50d,20.5,2021-01-24T17:28:36.000+03:00,rise
5d4b6504a79bf5ba10e7c5f1d284620e,274.85,2021-01-25T21:04:52.000+03:00,rise
5d4ca61b06b0c9c0aa9297bb23d96d98,29.9,2021-01-20T13:59:55.000+03:00,fall
5d4f834f3c806040a8706dc8d6180e56,7554.8,2021-01-11T11:51:13.000+03:00,fall
5d4f834f3c806040a8706dc8d6180e56,7474.07,2021-01-13T23:47:10.000+03:00,fall
5d4f834f3c806040a8706dc8d6180e56,7492.0,2021-01-15T09:32:57.000+03:00,rise
5d4f834f3c806040a8706dc8d6180e56,7484.0,2021-01-21T13:36:23.000+03:00,fall
5d4f834f3c806040a8706dc8d6180e56,7476.75,2021-01-22T14:31:29.000+03:00,fall
5d4f834f3c806040a8706dc8d6180e56,7459.0,2021-01-25T11:41:40.000+03:00,fall
5d9ef3d9e05405087f55a063980ac0a7,26.75,2021-01-03T21:25:26.000+03:00,fall
5d9ef3d9e05405087f55a063980ac0a7,27.1,2021-01-10T20:23:38.000+03:00,rise
5e09cd8ddeeb8ba486ab571f77953970,8.49,2021-01-16T14:49:33.000+03:00,rise
5e09cd8ddeeb8ba486ab571f77953970,7.49,2021-01-16T14:51:13.000+03:00,fall
5e09cd8ddeeb8ba486ab571f77953970,7.95,2021-01-17T14:24:11.000+03:00,rise
5e09cd8ddeeb8ba486ab571f77953970,8.49,2021-01-19T15:13:05.000+03:00,rise
5e09cd8ddeeb8ba486ab571f77953970,7.49,2021-01-21T17:57:32.000+03:00,fall
5e09cd8ddeeb8ba486ab571f77953970,8.75,2021-01-21T20:44:28.000+03:00,rise
5e09cd8ddeeb8ba486ab571f77953970,7.49,2021-01-22T18:09:29.000+03:00,fall
5e09cd8ddeeb8ba486ab571f77953970,7.95,2021-01-24T14:14:47.000+03:00,rise
5e3f43db9e51a9d83f3cbb4dee0a9dd7,18.49,2021-01-22T21:07:07.000+03:00,fall
5e4f26cd8ffa85e117a4277e68101424,39.0,2021-01-17T14:07:56.000+03:00,fall
5ebce6187c37e29b664ac57dae8f6925,7.49,2021-01-09T18:44:02.000+03:00,rise
5ebce6187c37e29b664ac57dae8f6925,7.25,2021-01-10T19:03:49.000+03:00,fall
5ebce6187c37e29b664ac57dae8f6925,7.49,2021-01-15T17:45:24.000+03:00,rise
5f239473339b21f3926f5e8fd0d3874f,3.25,2021-01-07T17:32:45.000+03:00,fall
5f239473339b21f3926f5e8fd0d3874f,3.29,2021-01-12T17:39:56.000+03:00,rise
5f239473339b21f3926f5e8fd0d3874f,3.25,2021-01-16T16:49:12.000+03:00,fall
5f2787ed3ca348c71da29c089fe38b78,31.9,2021-01-25T17:41:25.000+03:00,rise
5f9103e6d8a374703a9a7c497d0372ad,45.0,2021-01-06T10:36:22.000+03:00,fall
5f9ff8c906b32b9bd64d79630b69c8b3,48.0,2021-01-12T09:45:08.000+03:00,fall
5fad93ed2f6cc3ac523cfc1007e29046,109.25,2021-01-12T21:48:43.000+03:00,rise
5fad93ed2f6cc3ac523cfc1007e29046,120.0,2021-01-15T22:47:58.000+03:00,rise
5fad93ed2f6cc3ac523cfc1007e29046,112.99,2021-01-23T12:25:44.000+03:00,fall
5fd4155318a865ab4e16bc10341e3454,122.8,2021-01-18T13:28:20.000+03:00,rise
5fdd823ee26b9b9404983cc844304d3d,33.0,2021-01-07T21:25:46.000+03:00,fall
6037c014b47cff8e4fa50792ed72feef,5.75,2021-01-18T17:56:15.000+03:00,rise
6037c014b47cff8e4fa50792ed72feef,5.99,2021-01-19T16:52:43.000+03:00,rise
6037c014b47cff8e4fa50792ed72feef,3.53,2021-01-21T21:07:47.000+03:00,fall
605515865e253c86f21fbcc52f5c65db,30.0,2021-01-06T23:21:29.000+03:00,rise
605515865e253c86f21fbcc52f5c65db,19.99,2021-01-10T13:47:41.000+03:00,fall
60a413cf892d8e363aa36b31c0394e82,64.99,2021-01-09T12:40:17.000+03:00,fall
60a719f49b915b2603b92ec357b50e1c,4.45,2021-01-09T18:59:32.000+03:00,fall
60a719f49b915b2603b92ec357b50e1c,4.49,2021-01-09T19:16:48.000+03:00,rise
60d4260b69517e181af687f57af4a749,133.9,2021-01-18T16:49:18.000+03:00,rise
60db4e3173d12025fbde600aa5473829,124.69,2021-01-15T19:27:38.000+03:00,fall
60e303e74bf3c87fd27d2824396e6fa5,119.99,2021-01-20T15:37:45.000+03:00,fall
60e419339d98b3de8c4efeba8ce6865,159.99,2021-01-10T09:57:24.000+03:00,rise
60ebf6730c5346c6511ab5830d80f3a6,61.0,2021-01-23T00:54:42.000+03:00,rise
6128bcddfcdf6c9d0d62c6f9a683e517,98.9,2021-01-13T17:31:32.000+03:00,rise
617fe5b948bde10eb7ae2daf8e6cd3f2,119.99,2021-01-22T12:03:25.000+03:00,rise
61afb36d3953db1c76d683a6afb36743,60.0,2021-01-23T16:33:14.000+03:00,fall
61ccee10a8beb9615e303868747f66bc,24.9,2021-01-07T21:03:14.000+03:00,fall
61ccee10a8beb9615e303868747f66bc,12.49,2021-01-12T09:43:36.000+03:00,fall
61ccee10a8beb9615e303868747f66bc,14.9,2021-01-14T00:02:16.000+03:00,rise
61e641ae5b8204d9cf12ef902d391c79,64.0,2021-01-21T20:56:26.000+03:00,fall
61e641ae5b8204d9cf12ef902d391c79,65.0,2021-01-23T10:48:37.000+03:00,rise
6283b53450c1bc12691de5c530fdabb0,39.7,2021-01-08T22:35:11.000+03:00,rise
6283b53450c1bc12691de5c530fdabb0,45.0,2021-01-10T15:15:06.000+03:00,rise
6283b53450c1bc12691de5c530fdabb0,25.0,2021-01-16T13:57:50.000+03:00,fall
6283b53450c1bc12691de5c530fdabb0,27.95,2021-01-23T23:00:58.000+03:00,rise
628de8b40a50afbfe139a96d14bf6cce,289.0,2021-01-21T00:00:34.000+03:00,fall
629ec945504a62e2be8159c3124ab2a3,15.79,2021-01-17T22:23:53.000+03:00,fall
62b98dcb0171ed5de866d3d94b080c8d,169.58,2021-01-15T17:23:10.000+03:00,fall
62d7c9efb2e1a3d4f21d29e3c4f75770,28.0,2021-01-07T14:16:50.000+03:00,rise
62d7c9efb2e1a3d4f21d29e3c4f75770,26.9,2021-01-08T21:56:52.000+03:00,fall
62d7c9efb2e1a3d4f21d29e3c4f75770,26.5,2021-01-09T01:04:02.000+03:00,fall
62d7c9efb2e1a3d4f21d29e3c4f75770,35.0,2021-01-11T13:51:07.000+03:00,rise
62d7c9efb2e1a3d4f21d29e3c4f75770,24.5,2021-01-15T12:34:12.000+03:00,fall
62d7c9efb2e1a3d4f21d29e3c4f75770,21.0,2021-01-18T16:26:14.000+03:00,fall
62d7c9efb2e1a3d4f21d29e3c4f75770,25.8,2021-01-19T13:38:15.000+03:00,rise
62d7c9efb2e1a3d4f21d29e3c4f75770,22.44,2021-01-22T18:44:24.000+03:00,fall
62d7c9efb2e1a3d4f21d29e3c4f75770,22.47,2021-01-24T03:28:42.000+03:00,rise
