product_id,net_sales_amount,net_sales_price,gross_sales_amount,gross_sales_price,average_sales_amount_of_last_5_selling_days,top_selling_location
bcaa413c6b9f985dec8a164b4163dbc0,1,51.3,1,51.3,1.0,Ankara
bcaac22ca8bcd239e423bffe254e1cd6,1,47.5,1,47.5,1.0,Bayburt
bcae3816e653b76db0f6e0db85b88a67,1,53.99,1,53.99,1.0,Ankara
bcae9775de752b24b68327c4508f89c3,2,333.3,2,333.3,1.0,Bayburt
bcb24f6972b43c83d2ec510ee5718a2a,1,49.95,1,49.95,1.0,İstanbul
bcb2fcd6bad5f83cfffcbd2f1d743f82,3,159.19,3,159.19,1.0,Aksaray
bcb337298d9d7feadc7ddf08aa429c93,1,59.34,1,59.34,1.0,Aksaray
bcb54010cf9b7677917f52d8f33fc4f6,1,99.9,1,99.9,1.0,Ankara
bcbab0f036323d9a807843f9f27ca060,1,18.16,1,18.16,1.0,Aksaray
bcbcc2595bd5f5e08c1238afeed59a45,1,24.9,1,24.9,1.0,Bayburt
bcbd782941a0774f478cf1a36d4f5468,1,89.99,1,89.99,1.0,İstanbul
bcbff3b2e1e4186c14e3bd85554114c8,1,14.99,1,14.99,1.0,İstanbul
bcc12dac05f626d5de5b9dd9fb17e1ad,5,110.31,5,110.31,1.0,İzmir
bcc16f7c3a9e27bd4c46602f9fc870f,1,78.0,1,78.0,1.0,İzmir
bcc4b668167010a5ae033fb99fc8cba8,1,54.9,1,54.9,1.0,Muğla
bcc77b377dd7ea786e7de7380945acd7,1,274.0,1,274.0,1.0,Antalya
bcca7a83b9ef9a448ac8dc847c82624b,2,23.8,2,23.8,2.0,İzmir
bccacb52595622844c23255fd897f869,1,64.0,1,64.0,1.0,Antalya
bccc0b4051da0ae5e15df23553c3b372,4,18.95,4,18.95,2.0,İzmir
bcccf1e49f4c310d013829682d562d9c,4,359.96,4,359.96,1.0,Muş
bce0ee2914b6d86dc0b420b92da2a62,1,21.8,1,21.8,1.0,Aksaray
bced25e30976a617ac3c280a2d42ee2d,1,79.99,1,79.99,1.0,Ankara
bcf0d7830362e4a9faa9c9a3027d6745,1,119.0,1,119.0,1.0,İstanbul
bcf15a368eea350120ff0f27d00032a7,1,110.0,1,110.0,1.0,İstanbul
bcf572a487a1026b065f13d335ca554,1,59.9,1,59.9,1.0,Giresun
bcf9d90b5f91d5697f9fd287c88783af,1,109.99,1,109.99,1.0,İstanbul
bcfacdd241e2854a266d0a7b10dc9fb1,1,109.95,1,109.95,1.0,Ankara
bd03d243d9db4cb2275a0c7a63587770,1,169.0,1,169.0,1.0,İstanbul
bd06f06baf3556210efb6dd59479a07f,1,99.9,1,99.9,1.0,İstanbul
bd0a807b948bc7d48b80c5a01f3257fb,1,29.99,1,29.99,1.0,Antalya
bd0b7f222c581b3575dbe0f2997f58b9,1,25.9,1,25.9,1.0,İstanbul
bd0c7a1175975e0b0dc49f25278e2f45,1,74.85,1,74.85,1.0,İstanbul
bd0db57972620c96758eb7643d7091dc,1,29.99,1,29.99,1.0,İzmir
bd16a0511051a68b0a8b998863847be1,4,70.91999999999999,4,70.91999999999999,2.0,Bayburt
bd1d2c04c3b7535b00f85b81de80a7e1,1,449.9,1,449.9,1.0,Muğla
bd21a436b255e49823acd7bd227cbd03,1,59.989999999999995,3,179.97,1.0,İstanbul
bd2ba3d6fb8f21552faacbe183affa1c,1,36.0,1,36.0,1.0,İstanbul
bd2c2e3f47437c31c0243879d44fb265,2,47.5,2,47.5,2.0,İstanbul
bd2f67734b5b5f8289df33a5f15899f2,1,159.99,1,159.99,1.0,Ankara
bd306d306e2b34e6281f062d822cb469,2,21.9,2,21.9,1.0,İstanbul
bd3235193587055b849afa116028b6bd,5,18.89,7,23.79,1.4,İstanbul
bd327a7291534768a2525d1a872d3386,1,10.8,1,10.8,1.0,İzmir
bd3503fedd4579883081240f144f820d,1,6.95,1,6.95,1.0,İstanbul
bd35515a4e7b569aa3b3d5c79ed6b3a2,1,87.99,1,87.99,1.0,Ankara
bd39f6cbe4ab8f045fee64caaae8e1a3,1,79.95,1,79.95,1.0,Muğla
bd3cfe598f290f17504903e18b379ddd,1,2095.0,1,2095.0,1.0,Bayburt
bd3e5d70603002293946a9ae19723e7d,2,199.98,2,199.98,1.0,İzmir
bd3f3a79ae59421f9683af4e38123c3c,2,294.8,2,294.8,1.0,İstanbul
bd3f62a5586fd594e22baf27f5d2ca79,2,71.98,2,71.98,1.0,Aksaray
bd453a5cb0978aa1659657a10376ecca,1,59.9,1,59.9,1.0,İstanbul
bd4540c5b3db86ee429c797561376007,1,119.99,1,119.99,1.0,İstanbul
bd4cd0dcd2fc28daf7488439fc488a36,1,35.99,1,35.99,1.0,Muğla
bd4de20b33501c67ed4464e8d175686,1,50.4,1,50.4,1.0,İstanbul
bd4dedbbcd50d0e4c42f0c3070816238,1,59.0,1,59.0,1.0,İzmir
bd540c35e0e091b649df84485cdac953,1,6.99,1,6.99,1.0,İstanbul
bd54a72506d0b3d6dec0232424d98889,1,159.8,1,159.8,1.0,İstanbul
bd5595c3e15d8824884b264c05a2d2a0,1,34.0,1,34.0,1.0,İstanbul
bd653e559b1849504cd26c084e8c2f7d,1,35.95,1,35.95,1.0,İstanbul
bd68d35dd405a56703f43d79b3db4208,1,115.0,1,115.0,1.0,İzmir
bd6a562efcaf30c0b15faf30bd77b2fc,1,65.99,1,65.99,1.0,İzmir
bd6ac5061b491b34907a8ba5248f3432,1,29.9,1,29.9,1.0,Muğla
bd6d70f07b07dfa2771e78520a20cd8a,2,69.3,2,69.3,1.0,Giresun
bd791f657c1bf67ed617a916a9448a34,1,99.99,1,99.99,1.0,İstanbul
bd8389ee5facaceb40691852ac2ba124,1,19.88,1,19.88,1.0,Antalya
bd853b615f55ea4a58d766dd40521456,1,59.99,1,59.99,1.0,Ankara
bd874e66a79c0db15d09866140de697a,1,29.99,1,29.99,1.0,İstanbul
bd875e9fb64dbc1e55cd35b381daa2d5,1,49.99,1,49.99,1.0,Ankara
bd8874e845a5562ba73626d416036111,6,678.4000000000001,6,678.4000000000001,1.5,Antalya
bd8970b72429f3142c8b5e16ec1b0e5a,1,39.99,1,39.99,1.0,Bayburt
bd8b1daa0ac0ec2dbbb1b30840ff04de,2,70.81,2,70.81,1.0,Ankara
bd8c7ea45a0982d4e2de21902c402e25,4,359.9599999999999,5,449.94999999999993,1.0,İstanbul
bd8f677086a1c5021dfeb3af7287c11d,1,229.99,1,229.99,1.0,Bayburt
bd906c07a2ec87aa70737630ca686687,2,129.98,2,129.98,1.0,Aksaray
bd92a6ec1f7116965a4d9fa5761689ef,1,59.9,1,59.9,1.0,İzmir
bd9321acba5643ff22c225bab7daada0,1,259.0,1,259.0,1.0,Muş
bd93d45e11eeaf9e05d05c3e87bc3950,1,35.99,1,35.99,1.0,Ankara
bd987981f12f8722aaad838a576acaab,1,52.48,1,52.48,1.0,İzmir
bd9e774202bda5717e5e112a2ff1b648,2,73.98,2,73.98,1.0,İzmir
bda0b0a197ed5f721373b693cbe50200,1,79.99,1,79.99,1.0,Ankara
bda347ad4055493e7c53a23bea21960e,1,279.0,1,279.0,1.0,Ankara
bda56a84d78722f5b3c1f97020ae33c4,0,0.0,1,79.99,1.0,Ankara
bda8edb157a74f77ee447035e958b208,1,188.9,1,188.9,1.0,İstanbul
bdaa3735fce6dcaac22f9256d74bc744,1,29.9,1,29.9,1.0,Muğla
bdad16e78d60517d6f4adbf071291d10,1,32.99,1,32.99,1.0,İzmir
bdaefff996e84b1156fc93227b0beb33,1,159.99,1,159.99,1.0,İzmir
bdaf942e68f18029965620ffafb67b18,1,379.0,1,379.0,1.0,İzmir
bdb2beda258868789b8939dd39c35bb8,1,29.99,1,29.99,1.0,Muğla
bdb328d665e66ba4a664ae1484a9ddeb,1,39.9,1,39.9,1.0,İstanbul
bdb390d244e2ad97b2f1bccd0cf9a5c0,1,29.9,1,29.9,1.0,Muş
bdb8fa527f22b15f3aeec0cc71082781,1,76.99,1,76.99,1.0,İzmir
bdbe1c36b91598fa11a71435e7e0feb9,2,45.1,2,45.1,2.0,Muş
bdbffc3a77fab0419516c1a5b3721208,1,159.0,1,159.0,1.0,Ankara
bdc119b20c259d14f75bc5cfe362c13d,1,6599.0,1,6599.0,1.0,Muş
bdc1b28ee3b7296ae98a9ba1cf5141eb,1,59.99,1,59.99,1.0,Ankara
bdc942c580c8c790bb731cb70dcf03f6,1,59.99,1,59.99,1.0,Ankara
bdd1e0e94bbba79ef43d80ec8c63914f,1,98.99,1,98.99,1.0,İstanbul
bdd777f5172a610707d03d4f938b0fd8,1,1989.0,1,1989.0,1.0,Ankara
bdd83c558a76a811814eb890574cf1c4,1,1.99,1,1.99,1.0,Antalya
bde155d888072a908f0ef324225a866e,1,49.0,1,49.0,1.0,İzmir
bde441769a54e48453e849e549c3c1a5,1,89.99,1,89.99,1.0,Aksaray
bde5531013567896a404211cc573c828,2,53.9,2,53.9,2.0,İstanbul
bde660c38ed3a33cfc770b58d4286310,1,29.9,1,29.9,1.0,İzmir
bde676a82efdd422d4f8fc44a45af8e4,1,12.9,1,12.9,1.0,Ankara
bde96ac36ef59868cff807f016218023,1,11.25,1,11.25,1.0,İstanbul
bdea4b49e00dff1830b897fdeccca96b,1,49.99,1,49.99,1.0,İstanbul
bdea5595f0beb3cf37aaf05982077a44,1,44.99,1,44.99,1.0,İzmir
bdead0e0108590e5caf1220dc1353368,9,899.91,9,899.91,1.4,İstanbul
bdead7aee51665df8b3068bd158d5cbd,2,53.82,2,53.82,1.0,İstanbul
bdf20b76534b3b51b3788edd274b455c,1,69.5,1,69.5,1.0,Muş
bdf7af414e7a91fe7ae272184eeb3c28,1,79.9,1,79.9,1.0,İstanbul
bdfcfcd3bcde54f1a1c871f64bf58600,1,104.99,1,104.99,1.0,Muş
be012e64208f499a7cfff0e71449f7cc,1,29.99,1,29.99,1.0,Muş
be0250983cd03016bff1d35fc05aa1ce,1,19.95,1,19.95,1.0,Aksaray
be042179c6d5dfe01482c6e4f934f753,10,12.5,10,12.5,3.3333333333333335,Muş
be043b60d3689f7c6bf3c433e59c684f,1,47.5,1,47.5,1.0,İstanbul
be08556fbc7827e75c39efa2cbda02e1,1,99.99,1,99.99,1.0,İstanbul
be09323fa6da35bf4d76e75fa5645936,5,91.79,5,91.79,1.6666666666666667,Antalya
be0d9267c85d92d5e5686aee3e0e744e,1,99.81,1,99.81,1.0,Aksaray
be103e7e2d6c4a72f88ae3f296595454,5,311.05,6,373.26,6.0,İstanbul
be12e579e67d368d518b3922899758c7,1,13.99,1,13.99,1.0,Muğla
be130d654b81f15e9d754346f7d019f8,1,24.5,1,24.5,1.0,Giresun
be16718a1606c1f1e85c87d93be4c351,1,10.0,1,10.0,1.0,Muğla
be17d4532232dee0085370413cf703a0,1,49.99,1,49.99,1.0,Giresun
be19cafe6de6ad1f569ce78d299b86d2,2,59.98,2,59.98,2.0,İstanbul
be1dbe43862c8cc01caa0dc7255f6187,1,99.95,1,99.95,1.0,Giresun
be27a766c86797acb555ef180156de2e,1,53.99,1,53.99,1.0,Bayburt
be2d341731569a1fc70954d9e75e7c7f,1,18.9,1,18.9,1.0,İstanbul
be2fb5afdd3f8f6cdef81647618db729,1,112.89,1,112.89,1.0,İstanbul
be30ad56f6cf6e478e2ab1fc1b2bc557,1,119.98,1,119.98,1.0,Ankara
be30f191d8cb5c3ad195e3d5f78b9c07,3,161.97,3,161.97,1.0,İstanbul
be34fc5326aab1ec9605a66d3ede74aa,1,78.0,1,78.0,1.0,Bayburt
be366c2ad39fab6abc15b1d35dbae694,1,56.0,1,56.0,1.0,Muğla
be3987fcd29edf115f7bcb71d4e4897a,1,79.99,1,79.99,1.0,İstanbul
be3cd9b6c5cc8013d2cbbec210a6586a,2,69.7,2,69.7,1.0,İzmir
be40861953ccff9e37770063f8ce8df7,1,149.0,1,149.0,1.0,İstanbul
be40cb417405863da03c4af6a6f3058e,3,116.4,3,116.4,1.0,Muğla
be41fafb6dc2454099745a65495da8d8,1,13.0,1,13.0,1.0,Giresun
be43bd4ae33b33c2a91a04f51ea0922d,1,31.0,1,31.0,1.0,Ankara
be451baa12f956c0563b2f1a64fcc4c2,1,58.99,1,58.99,1.0,İzmir
be47357c7bf8d315a6fea6638fd49a8c,1,131.9,1,131.9,1.0,Muğla
be4c9b578277738377bc939f79979acc,1,19.0,1,19.0,1.0,Antalya
be51f28e411655859c87a00a5c9a93d8,3,711.04,3,711.04,1.5,Aksaray
be54330c79a1193b8ea12b8045f175aa,1,21.52,1,21.52,1.0,İzmir
be5d8e9a0653b963b8853963affd6618,1,3499.0,1,3499.0,1.0,İzmir
be61a09a6de186af25a130689160b,1,75.59,1,75.59,1.0,Muğla
be6446370c04df15dc23bec8d775cea2,1,48.95,1,48.95,1.0,İzmir
be676cd41b4aedf8dace452b5f76f6bd,1,69.99,1,69.99,1.0,İstanbul
be764939e2e75b9a4754a55d9cd64342,5,74.5,5,74.5,5.0,İzmir
be76b6a75ed6f34be5b09eb547588efe,1,44.99,1,44.99,1.0,Bayburt
be7785ec7e2461f58bef9e7fce0d3b18,1,249.9,1,249.9,1.0,Giresun
be7c5feeff44d1b6559af766c49a5ee,4,10.52,4,10.52,4.0,İstanbul
be80bb90e0d0611f6fe1fe3eab4b2e3c,1,79.9,1,79.9,1.0,İzmir
be8e9b7d4217858f48b3a6698328a74b,1,36.9,1,36.9,1.0,Ankara
be9cc315cb940bd8ced8e11e63f53ba2,4,120.2,4,120.2,1.0,İzmir
be9cc9d7021e8050593cbb0769fc10f,1,99.9,1,99.9,1.0,Antalya
be9ea032cb5d9668b0cda1b4a68abe72,2,159.29,2,159.29,1.0,Aksaray
bea3bcb7acebf28236ccb54511d625c9,4,249.95999999999998,4,249.95999999999998,1.0,İzmir
bea5f046f2b80aac9aeb01850d71f3bc,1,123.9,1,123.9,1.0,Muğla
beab312010d5e985934592c2373ddd68,2,139.98,2,139.98,1.0,Ankara
beac43db922783249bf406c4ffcdd5f4,1,241.99,1,241.99,1.0,Giresun
beaec0f6cf0982638611d341fd64813f,1,49.99,1,49.99,1.0,Muğla
bebbff5fe818b451ca989ac131161a49,1,79.0,1,79.0,1.0,Ankara
bebc38124eb1b122a0637afc56a36013,1,129.95,1,129.95,1.0,İzmir
bec3e42f81c3efb672f9ac2b3da764a5,1,83.55,1,83.55,1.0,Muğla
bec72ca785400bb51771a782b2930e0c,1,110.0,1,110.0,1.0,Ankara
bed1be6e3abe181c3c9a7812e62aa89c,1,179.9,1,179.9,1.0,Ankara
bed7546cc59a0386798c802849cdaa65,1,142.5,1,142.5,1.0,Antalya
bed7f472f29e7c350dce51420bbb8152,2,107.0,2,107.0,2.0,Muğla
bed9d2945b89091809e5430e7797889d,2,26.0,2,26.0,2.0,İstanbul
bedaf1a770bc67179c89bf8b1d4baeb9,1,29.0,1,29.0,1.0,Giresun
bedd724cf81ceb65d26b28b7bcf994d1,2,38.8,2,38.8,2.0,Bayburt
bedf149755db2821a9dc9fff858d8a74,2,118.8,2,118.8,2.0,Muş
bee29667f086e5b121589e46cc0c7033,1,19.99,1,19.99,1.0,Aksaray
bee547476b2bb4ce1f2aa3b26f941bb1,2,355.52,2,355.52,1.0,Muş
beeb9afc574d4c8d63f4aa4b3fd37867,1,13.8,1,13.8,1.0,Muğla
bef10f581dbc0d0763a02dbcaa8a1e93,1,99.95,1,99.95,1.0,Giresun
bef4df74157d5bc684fd6f8dfd03957c,1,299.99,1,299.99,1.0,Ankara
bef559c0f3e53f0f4958e3bd801c4652,2,55.28,2,55.28,2.0,İstanbul
bef70d590ab7eaf2ec4b102be843ec5f,1,199.95,1,199.95,1.0,İzmir
befa72fde054140909fed6574423022a,1,300.0,1,300.0,1.0,Aksaray
befd6976d468219f27fd8d53102eca02,1,54.8,1,54.8,1.0,İzmir
bf024eeadfe524e4601a60bf84df9b20,1,88.0,1,88.0,1.0,Aksaray
bf0855bcee2717707dfbb0398dcafc18,1,42.25,1,42.25,1.0,Antalya
bf0e9ac1edd9e8ef9157b432259ef7ed,1,399.9,1,399.9,1.0,Ankara
bf114a2990f7c106d09fefb69bfa9804,1,45.95,1,45.95,1.0,Antalya
bf11f7a411585bb1abad06486249b3db,1,169.99,1,169.99,1.0,Aksaray
bf12f29ca1f9a80e148d62eaceb19b27,1,176.0,1,176.0,1.0,İstanbul
bf181713a7ed9a2ce214c021def9e834,2,39.98,2,39.98,2.0,Muğla
bf18b9ad18371f2680953014d7b7c89a,1,189.9,1,189.9,1.0,Giresun
bf1ecde973cbacd46dff8f4ab1bfb4dc,2,19.9,2,19.9,2.0,İstanbul
bf20f6ec83980fb91215b786d6c379dc,1,107.0,1,107.0,1.0,İstanbul
bf25600ccb1865c4bf2238605ee590bd,1,599.0,1,599.0,1.0,Muğla
bf259076c13ce153c42274c5e74a78ef,1,92.15,1,92.15,1.0,İzmir
bf2c219b39099bb874fb2891bb15082f,1,59.99,1,59.99,1.0,İstanbul
bf325398ddc725b0824cd46bfd3be6bd,1,249.99,1,249.99,1.0,Ankara
bf332d0d51c30a3fbf658eefb42daed4,1,19.9,1,19.9,1.0,Ankara
bf3cc8dffb9355e1959eda880acabd16,1,22.88,1,22.88,1.0,Antalya
bf4111ff85fb127f4695ba70e40e092d,1,79.88,1,79.88,1.0,İstanbul
bf4884c04454a7c27643f8d7eeafc6f2,10,189.70000000000002,10,189.70000000000002,1.6,Aksaray
bf4eed6cbb4858dd291ea0dd13107a14,-1,44.48000000000002,4,311.47,1.3333333333333333,İzmir
bf51e4543ddc596bc1e30aafdee0081e,1,69.99,1,69.99,1.0,Muş
bf5508e9c4b60af953ed4dfc798c6ba5,1,20.9,1,20.9,1.0,İstanbul
bf5d7a56fb6169b770b88b80d9744c78,1,13.5,1,13.5,1.0,İstanbul
bf5ef03d3fbea30ff236c8bdd5d588dd,1,114.0,1,114.0,1.0,Giresun
bf5f9f959bebb2d1ba8ebfdd3526ae01,1,64.99,1,64.99,1.0,İzmir
bf650d8773b561601d49f8015181ab8a,1,21.9,1,21.9,1.0,Muş
bf661a6f7ec7d691511f268cf789b26f,1,350.0,1,350.0,1.0,Giresun
bf6e50ba66cb83577b04c87529d20932,1,39.0,1,39.0,1.0,İzmir
bf72dc042655f9649ee450851d507987,1,199.9,1,199.9,1.0,İstanbul
bf79a822f6580a5e870ec9e583d6c5d2,1,13.9,1,13.9,1.0,İstanbul
bf7a3deca7742334d9f70b879ea1aa8a,1,24.99,1,24.99,1.0,İzmir
bf7a6715c6daa1bcbf3590ef2edb0d0f,1,13.25,1,13.25,1.0,Muş
bf88697cb820d0518880be1887f6b000,1,69.58,1,69.58,1.0,İzmir
bf89b7120b1fe7ee788ef880f5cb89a7,1,597.0,1,597.0,1.0,Bayburt
bf8ab591e6b6e078f07173a6faff8669,2,76.5,2,76.5,2.0,Muğla
bf91fb9375cedbe7a348b5ee0a8970d5,1,40.0,1,40.0,1.0,İstanbul
bf94a39dbf36c0bc113be3a30920ca4e,1,74.95,1,74.95,1.0,İzmir
bf961159bd3c3b01a4b2cb8b46dd94c,1,26.0,1,26.0,1.0,İstanbul
bf9dc71c0d27ccd43e0168c93aaa1039,4,629.98,4,629.98,1.0,İstanbul
bfa1e012eb0ecdd1c9f00655f60f30b1,1,49.0,1,49.0,1.0,Muş
bfa3a39be8de0b404ab83830aa92123c,1,124.9,1,124.9,1.0,İstanbul
bfa3bb1373b086342c62a4cb0b0478f7,1,69.99,1,69.99,1.0,Bayburt
bfa6292bae8454fd758253131b35cf35,1,116.82,1,116.82,1.0,Aksaray
bfa843a9e4ccaa4d9d2069e5206ebc07,1,231.13,1,231.13,1.0,Bayburt
bfabae939c12ca03fb9f13cc9c6a98fd,2,16.5,2,16.5,1.0,İstanbul
bfae5022eb21733fa6ea8cc0d866475c,1,69.99,1,69.99,1.0,İstanbul
bfaeea946ecd59048dde953a672c4e2,1,432.0,1,432.0,1.0,İstanbul
bfb20a47f762133b446a180605d1a2ee,1,44.99,1,44.99,1.0,İstanbul
bfb407b978194ed57bee419b13485e01,1,59.99,1,59.99,1.0,Muş
bfb4167561ca551822d752f3879c14c9,1,79.99,1,79.99,1.0,Aksaray
bfbbc776c5f127540116b6b3265bfe73,1,199.98,1,199.98,1.0,Antalya
bfc37e950615fb2206247de97f8b9b37,2,51.6,2,51.6,1.0,Ankara
bfc4a7e627625ff88236ec16888b1f81,2,41.7,2,41.7,1.0,İzmir
bfcb8e6317f9f486422c61b602702634,1,43.9,1,43.9,1.0,Aksaray
bfcff83e4c8d15fd3a034a4500b73c27,1,44.99,1,44.99,1.0,Muş
bfd104a803aff1f6f460661e06caa494,1,53.0,1,53.0,1.0,İzmir
bfd47a0e66a8d3580e6b0ca997833420,1,30.0,1,30.0,1.0,Antalya
bfd4b6aeae5f4f8db0a9bf5184b8f7ad,1,91.99,1,91.99,1.0,Muğla
bfd7191adebb4388b6836fc623968be3,1,39.9,1,39.9,1.0,Ankara
bfe16f3fb99cd32ac3d646a624846da6,1,252.98,1,252.98,1.0,Ankara
bfe1896edde0e5d4440c285baa57b370,1,169.9,1,169.9,1.0,Ankara
bfe1ba3a1ac2df800f26c4b21c7fd0d8,0,5.0,1,54.99,1.0,Giresun
bfe1f3dd1302df30d4bd6725760ccf49,1,424.0,1,424.0,1.0,Ankara
bfe29a7066e5952d71e8bfc9fa210261,1,49.0,1,49.0,1.0,İzmir
bfe7c15774dbaf99bfbd3eacb32b78a4,1,22.0,1,22.0,1.0,Antalya
bfe85fbe8f3a5a2f55d5f3c0a537a91a,1,288.98,1,288.98,1.0,İzmir
bff4831c20421a35273545b21bbb0ca4,4,280.0,4,280.0,4.0,İzmir
bff617ba7ceb575eba6f8505d6f1848e,1,109.65,1,109.65,1.0,İzmir
bffb539f469c69099a9b7c2b116c0efa,1,47.59,1,47.59,1.0,Muğla
bffc1a8535d53a3feb747f02870ccedc,1,49.99,1,49.99,1.0,İzmir
c00361eda08fc06d4fe710c9d3119b1,3,66.34,3,66.34,1.0,Ankara
c0038914835a78fff95c9c6c9f87f094,2,3.0,2,3.0,2.0,İzmir
c007cbbbb8645b06ef071ad3a927856a,1,5.5,1,5.5,1.0,Muş
c00942163403f712996a2886d3c2ab49,1,24.99,1,24.99,1.0,İstanbul
c00abfc2eb0e486919744607f4209630,1,226.0,1,226.0,1.0,Aksaray
c00df7647345c3af3868ae4b390d2652,2,64.0,2,64.0,1.0,Bayburt
c01181a93adbecc7cfdd10497d9391c6,1,99.99,1,99.99,1.0,İzmir
c012397c8f3ffca923fd8d96c0a76077,0,0.0,1,63.99,1.0,Ankara
c0204171d3fbffc32345d1f08d5fb951,1,22.99,1,22.99,1.0,Muğla
c020c57d84689fae0bec6f30d801b5a,1,14.9,1,14.9,1.0,Ankara
c026e8520db11f876910c1946f6b2b25,2,783.3,2,783.3,1.0,Ankara
c0276674788f4f9ec4e73ac9f10229d,1,39.9,1,39.9,1.0,Ankara
c028713c28dcacf258763df88070105,1,369.99,1,369.99,1.0,Ankara
c0291cd7ccaa6bdfb92bb3d7e94e198b,1,10.0,1,10.0,1.0,İstanbul
c02da90d9cac18883a4be88fa942672,1,29.83,1,29.83,1.0,İzmir
c02ea02175927ded8e86f509d0d7dbc3,1,29.99,1,29.99,1.0,İzmir
c03758bae8011e7c659a86e6ea90ca95,2,59.98,2,59.98,1.0,Ankara
c037764542eac6b11a407629f41711b0,1,169.99,1,169.99,1.0,Ankara
c037c28697a745356b05e435431bce36,1,49.9,1,49.9,1.0,Giresun
c04701004af6b10d450871a215b3b35d,1,139.9,1,139.9,1.0,İstanbul
c04a34f8f24136d1210cad2c343ee98d,1,45.99,1,45.99,1.0,Ankara
c05217355bf8865d80750832708f414e,1,45.0,1,45.0,1.0,Aksaray
c054ef2451454044cf2f119586ca8505,1,18.99,1,18.99,1.0,Ankara
c057dde4164149a6e4d2899043f2ff79,1,2499.83,1,2499.83,1.0,Bayburt
c05c3d3a35ed98e7f6e8a8025d866863,1,89.99,1,89.99,1.0,Ankara
c05dfaee4842deb1d6b4fa7eecd67a5f,1,129.99,1,129.99,1.0,Muş
c065ff969af58d1ae3627558bbf37fd2,1,54.9,1,54.9,1.0,İzmir
c066f54e902b7529d3ee5310b79a53f3,1,78.0,1,78.0,1.0,İzmir
c06781221eafeb946ac97053fcb00ff0,4,43.08,4,43.08,1.0,Muğla
c06e89badd44c1e2b914c09afe047b6c,22,344.61,22,344.61,5.5,Giresun
c0705ee1b024dd2cd302dfca2515bdc3,1,84.99,1,84.99,1.0,Muş
c071fd21a06eef6f4d5946661dbe4aff,9,436.5,9,436.5,1.6,İstanbul
c0764c37b81c231e2deb46b2e97090fa,5,19.79,5,19.79,2.5,Ankara
c076cf91633f0f8bedb8f9a93e5468a,1,6.99,1,6.99,1.0,İzmir
c077a0cad184ef71f7cecb94a933bcfb,1,55.0,1,55.0,1.0,İzmir
c0807f6107658797f8beacf357841175,8,741.6,8,741.6,1.2,İstanbul
c08196707cd864bbfbaa0f9f7c6dad6,1,69.99,1,69.99,1.0,Ankara
c081b6085b99b44460fbdb4845685298,2,80.9,2,80.9,1.0,Ankara
c082ebff9ae9c8b6829171e1a5e46fca,1,49.9,1,49.9,1.0,Ankara
c08593781767c67383f43b3586c2a72c,7,19.73,8,22.48,1.4,Ankara
c08dd1472d0e19dcf4b3b7e1f0039814,1,16.99,1,16.99,1.0,Ankara
c0909af241f40d109d052dce36c81c0e,2,6.95,2,6.95,1.0,Antalya
c092d91fb961dd66f800083bbbb2a0c3,1,20.99,1,20.99,1.0,Ankara
c09374d6dabb03fa512a39acc52ff538,1,659.99,1,659.99,1.0,İzmir
c099ba46e74ef95d1a206953742652a0,1,59.95,1,59.95,1.0,Ankara
c09d8d60813473a725eceda1eb8f5e6c,1,79.99,1,79.99,1.0,İzmir
c0a114a7cb02fbd3b474b39fe3224370,1,53.83,1,53.83,1.0,Aksaray
c0a3de06ef51aff6fd37ba07e3ec5fb9,1,79.99,1,79.99,1.0,İstanbul
c0a47721f8c9ff1711e10f8df4d971b5,1,25.2,1,25.2,1.0,Muğla
c0a8034f3bc65f065752b8293d650df6,1,24.99,1,24.99,1.0,Ankara
c0a8faa2ec609b84fb324e905abc577f,2,317.9,2,317.9,1.0,Ankara
c0acae4d1f562c2735b3101160ae3cb5,1,28.16,1,28.16,1.0,Bayburt
c0ad715ec1ee7c2941d3b0dc52af4d7a,1,1.25,1,1.25,1.0,İstanbul
c0b2513c016a908cec058118dc2c97ff,2,1378.0,2,1378.0,2.0,Aksaray
c0b6a805942edb1e6f3ba8e2574ad331,1,167.51,1,167.51,1.0,İzmir
c0bdaba8f3521be580eea99194a422c1,1,229.95,1,229.95,1.0,Antalya
c0bf08a67a06c3bacaa5c74552dee05c,1,89.95,1,89.95,1.0,İstanbul
c0c044641c6b2d696dd37e1b39c172bb,1,43.99,1,43.99,1.0,Bayburt
c0c0b9fe838f8e2088417a2c590f7af2,1,157.9,1,157.9,1.0,Giresun
c0c9d6b70e647ab3d254a397813ce143,3,44.97,3,44.97,3.0,İzmir
c0ca430d5980c7772b95dcb47079857a,1,79.99,1,79.99,1.0,İstanbul
c0cad6caa5d2add7569283dd02cfaab2,2,119.89,2,119.89,1.0,Muş
c0caf90ff1a423ea5c46b5bac9878939,1,28.9,1,28.9,1.0,İstanbul
c0cf0275c61a76db5c24774a7984de65,1,45.9,1,45.9,1.0,İstanbul
c0cf892fa679a9cf9943ebb6c026354e,2,319.96,2,319.96,2.0,Ankara
c0dc67313533ca1059a4355ac9768134,10,966.4800000000001,10,966.4800000000001,1.8,İstanbul
c0de1d2a367f04aa318b9c362cf5a407,0,1.8999999999999986,1,42.9,1.0,Bayburt
c0de464f053659471824180fb8794eda,10,6726.3,10,6726.3,10.0,Giresun
